,ticker,company,industry,location,dividend,dividend_prc,latitude,longitude
26,AVY,Avery Dennison,Materials,"Glendale, California",1.44,4.19,34.1425078,-118.255075
27,BALL,Ball Corporation,Materials,"Broomfield, Colorado",0.42,8.03,39.9205411,-105.0866504
28,BAC,Bank of America,Financials,"Charlotte, North Carolina",2.72,12.53,35.2270869,-80.8431267
29,BBWI,"Bath & Body Works, Inc.",Consumer Discretionary,"Columbus, Ohio",0.38,8.6,39.9611755,-82.99879419999999
30,BAX,Baxter International,Health Care,"Deerfield, Illinois",0.58,5.32,42.1711365,-87.8445119
31,BDX,Becton Dickinson,Health Care,"Franklin Lakes, New Jersey",0.4,1.62,41.0167639,-74.2057011
32,WRB,Berkley,Financials,"Greenwich, Connecticut",0.26,5.81,41.0262417,-73.6281964
33,BLK,BlackRock,Financials,"New York City, New York",0.2,0.69,40.7127753,-74.0059728
34,BK,BNY Mellon,Financials,"New York City, New York",0.76,4.64,40.7127753,-74.0059728
35,BA,Boeing,Industrials,"Chicago, Illinois",0.68,3.24,41.8781136,-87.6297982
36,BWA,BorgWarner,Consumer Discretionary,"Auburn Hills, Michigan",0.69,14.15,42.6875323,-83.2341028
37,BXP,Boston Properties,Real Estate,"Boston, Massachusetts",2.48,14.66,42.3600825,-71.0588801
38,BMY,Bristol Myers Squibb,Health Care,"New York City, New York",1.12,10.15,40.7127753,-74.0059728
39,BRO,Brown & Brown,Financials,"Daytona Beach, Florida",0.23,3.72,29.2108147,-81.0228331
40,BG,Bunge Limited,Consumer Staples,"Chesterfield, Missouri",0.41,2.28,38.6631083,-90.5770675
41,CHRW,C.H. Robinson,Industrials,"Eden Prairie, Minnesota",0.32,2.75,44.8546856,-93.47078599999999
42,CPT,Camden Property Trust,Real Estate,"Houston, Texas",3.18,22.68,29.7604267,-95.3698028
43,CPB,Campbell Soup Company,Consumer Staples,"Camden, New Jersey",0.63,4.95,39.9259463,-75.1196199
44,COF,Capital One,Financials,"Tysons Corner, Virginia",0.11,0.38,38.9187222,-77.2310925
45,CAH,Cardinal Health,Health Care,"Dublin, Ohio",0.26,0.95,40.0992294,-83.1140771
46,CCL,Carnival,Consumer Discretionary,"Miami, Florida",0.85,4.93,25.7616798,-80.1917902
47,CAT,Caterpillar Inc.,Industrials,"Irving, Texas",1.4,9.54,32.8140177,-96.9488945
48,CNP,CenterPoint Energy,Utilities,"Houston, Texas",0.46,14.63,29.7604267,-95.3698028
49,SCHW,Charles Schwab Corporation,Financials,"Westlake, Texas",0.05,0.65,32.991235,-97.19501380000001
50,CVX,Chevron Corporation,Energy,"San Ramon, California",2.83,17.78,37.7643595,-121.9539616
51,CB,Chubb Limited,Financials,"Zurich, Switzerland",2.15,15.18,47.3768866,8.541694
52,CHD,Church & Dwight,Consumer Staples,"Ewing, New Jersey",0.3,7.53,40.2599864,-74.79091249999999
53,CI,Cigna,Health Care,"Bloomfield, Connecticut",1.32,9.35,41.826488,-72.73009449999999
54,CINF,Cincinnati Financial,Financials,"Fairfield, Ohio",0.97,5.28,39.3454673,-84.5603187
55,CTAS,Cintas,Industrials,"Mason, Ohio",0.27,0.87,39.3600586,-84.309939
56,C,Citigroup,Financials,"New York City, New York",0.93,0.37,40.7127753,-74.0059728
57,CLX,Clorox,Consumer Staples,"Oakland, California",0.93,3.86,37.8043514,-122.2711639
58,CME,CME Group,Financials,"Chicago, Illinois",0.42,6.91,41.8781136,-87.6297982
59,CMS,CMS Energy,Utilities,"Jackson, Michigan",0.18,3.54,42.245869,-84.40134619999999
60,KO,Coca-Cola Company (The),Consumer Staples,"Atlanta, Georgia",0.86,7.19,33.748752,-84.38768449999999
61,CL,Colgate-Palmolive,Consumer Staples,"New York City, New York",0.84,4.85,40.7127753,-74.0059728
62,CMA,Comerica,Financials,"Dallas, Texas",1.98,8.44,32.7766642,-96.79698789999999
63,CAG,Conagra Brands,Consumer Staples,"Chicago, Illinois",0.99,10.86,41.8781136,-87.6297982
64,COP,ConocoPhillips,Energy,"Houston, Texas",1.6,16.33,29.7604267,-95.3698028
65,ED,Consolidated Edison,Utilities,"New York City, New York",2.24,14.78,40.7127753,-74.0059728
66,COO,CooperCompanies,Health Care,"San Ramon, California",0.06,0.19,37.7643595,-121.9539616
67,CTRA,Coterra,Energy,"Houston, Texas",0.16,10.41,29.7604267,-95.3698028
68,CSX,CSX,Industrials,"Jacksonville, Florida",0.4,34.45,30.3321838,-81.65565099999999
69,CMI,Cummins,Industrials,"Columbus, Indiana",1.2,23.98,39.2014404,-85.9213796
70,CVS,CVS Health,Health Care,"Woonsocket, Rhode Island",0.23,2.5,42.00287609999999,-71.51478390000001
71,DHI,D.R. Horton,Consumer Discretionary,"Arlington, Texas",0.27,3.21,32.735687,-97.10806559999999
72,DHR,Danaher Corporation,Health Care,"Washington, D.C.",0.1,0.81,38.9071923,-77.0368707
73,DRI,Darden Restaurants,Consumer Discretionary,"Orlando, Florida",0.08,0.74,28.5383832,-81.3789269
74,DE,John Deere,Industrials,"Moline, Illinois",0.88,5.73,41.5067003,-90.51513419999999
75,XRAY,Dentsply Sirona,Health Care,"Charlotte, North Carolina",0.14,0.83,35.2270869,-80.8431267
76,DVN,Devon Energy,Energy,"Oklahoma City, Oklahoma",0.2,1.23,35.4675602,-97.5164276
77,DIS,Disney,Communication Services,"Burbank, California",0.21,1.56,34.1808392,-118.3089661
78,D,Dominion Energy,Utilities,"Richmond, Virginia",2.58,20.38,37.5407246,-77.4360481
79,DOV,Dover Corporation,Industrials,"Downers Grove, Illinois",0.56,4.06,41.8089191,-88.01117459999999
80,DTE,DTE Energy,Utilities,"Detroit, Michigan",2.06,13.87,42.331427,-83.0457538
81,DUK,Duke Energy,Utilities,"Charlotte, North Carolina",1.1,9.77,35.2270869,-80.8431267
82,DD,DuPont,Materials,"Wilmington, Delaware",1.4,3.14,39.744655,-75.5483909
83,EMN,Eastman Chemical Company,Materials,"Kingsport, Tennessee",1.76,19.5,36.548434,-82.5618186
84,ETN,Eaton Corporation,Industrials,"Dublin, Ireland",1.8,16.56,53.3498053,-6.2603097
85,ECL,Ecolab,Materials,"Saint Paul, Minnesota",0.44,2.23,44.9537029,-93.0899578
86,LLY,Eli Lilly and Company,Health Care,"Indianapolis, Indiana",1.32,4.01,39.768403,-86.158068
87,EMR,Emerson Electric,Industrials,"Ferguson, Missouri",1.57,11.3,38.7442175,-90.3053915
88,ETR,Entergy,Utilities,"New Orleans, Louisiana",1.5,7.05,29.95106579999999,-90.0715323
89,EOG,EOG Resources,Energy,"Houston, Texas",0.17,2.38,29.7604267,-95.3698028
90,EQT,EQT,Energy,"Pittsburgh, Pennsylvania",0.84,10.72,40.44062479999999,-79.9958864
91,EFX,Equifax,Industrials,"Atlanta, Georgia",0.08,0.43,33.748752,-84.38768449999999
92,EQR,Equity Residential,Real Estate,"Chicago, Illinois",1.73,17.08,41.8781136,-87.6297982
93,ESS,Essex Property Trust,Real Estate,"San Mateo, California",3.11,11.3,37.5629917,-122.3255254
94,EL,Estée Lauder Companies (The),Consumer Staples,"New York City, New York",0.2,1.92,40.7127753,-74.0059728
95,EG,Everest Re,Financials,"Hamilton, Bermuda",0.35,0.82,32.2950716,-64.7842417
96,ES,Eversource,Utilities,"Hartford, Connecticut",0.56,6.92,41.7658043,-72.6733723
97,EXC,Exelon,Utilities,"Chicago, Illinois",1.86,21.09,41.8781136,-87.6297982
98,EXPD,Expeditors International,Industrials,"Seattle, Washington",0.14,1.04,47.6062095,-122.3320708
99,XOM,ExxonMobil,Energy,"Irving, Texas",0.96,5.32,32.8140177,-96.9488945
100,FDS,FactSet,Financials,"Norwalk, Connecticut",0.22,1.21,41.11774399999999,-73.4081575
101,FICO,Fair Isaac,Information Technology,"Bozeman, Montana",0.08,0.25,45.67931189999999,-111.037259
102,FAST,Fastenal,Industrials,"Winona, Minnesota",0.21,6.74,44.0553908,-91.6663523
103,FRT,Federal Realty,Real Estate,"Rockville, Maryland",1.94,12.75,39.0839973,-77.1527578
104,FDX,FedEx,Industrials,"Memphis, Tennessee",0.2,0.41,35.1495343,-90.0489801
105,FITB,Fifth Third Bank,Financials,"Cincinnati, Ohio",1.1,3.54,39.1031182,-84.5120196
106,FE,FirstEnergy,Utilities,"Akron, Ohio",1.5,11.54,41.0814447,-81.51900529999999
107,FIS,FIS,Financials,"Jacksonville, Florida",0.05,0.39,30.3321838,-81.65565099999999
108,F,Ford Motor Company,Consumer Discretionary,"Dearborn, Michigan",0.4,7.5,42.3222599,-83.17631449999999
109,BEN,Franklin Templeton,Financials,"San Mateo, California",0.3,4.58,37.5629917,-122.3255254
110,FCX,Freeport-McMoRan,Materials,"Phoenix, Arizona",0.18,2.81,33.4483771,-112.0740373
111,GD,General Dynamics,Industrials,"Falls Church, Virginia",1.24,5.61,38.88233400000001,-77.1710914
112,GE,General Electric,Industrials,"Boston, Massachusetts",0.76,0.81,42.3600825,-71.0588801
113,GIS,General Mills,Consumer Staples,"Golden Valley, Minnesota",1.1,8.97,44.9917149,-93.3600034
114,GPC,Genuine Parts Company,Consumer Discretionary,"Atlanta, Georgia",1.17,7.09,33.748752,-84.38768449999999
115,GL,Globe Life,Financials,"McKinney, Texas",0.36,2.67,33.1983388,-96.6389342
116,GPN,Global Payments,Financials,"Atlanta, Georgia",0.16,2.21,33.748752,-84.38768449999999
117,GS,Goldman Sachs,Financials,"New York City, New York",0.61,1.04,40.7127753,-74.0059728
118,HAL,Halliburton,Energy,"Houston, Texas",0.5,6.32,29.7604267,-95.3698028
119,HIG,Hartford (The),Financials,"Hartford, Connecticut",1.08,3.72,41.7658043,-72.6733723
120,HAS,Hasbro,Consumer Discretionary,"Pawtucket, Rhode Island",0.12,1.54,41.878711,-71.38255579999999
121,PEAK,Healthpeak,Real Estate,"Long Beach, California",3.32,51.28,33.7700504,-118.1937395
122,HSY,Hershey's,Consumer Staples,"Hershey, Pennsylvania",1.38,6.5,40.2859239,-76.65024679999999
123,HES,Hess Corporation,Energy,"New York City, New York",1.2,9.51,40.7127753,-74.0059728
124,HD,Home Depot (The),Consumer Discretionary,"Atlanta, Georgia",0.25,1.44,33.748752,-84.38768449999999
125,HON,Honeywell,Industrials,"Charlotte, North Carolina",0.75,4.97,35.2270869,-80.8431267
126,HRL,Hormel Foods,Consumer Staples,"Austin, Minnesota",0.41,10.59,43.6666296,-92.97463669999999
127,HWM,Howmet Aerospace,Industrials,"Pittsburgh, Pennsylvania",0.6,1.51,40.44062479999999,-79.9958864
128,HPQ,HP Inc.,Information Technology,"Palo Alto, California",0.32,5.31,37.4418834,-122.1430195
129,HBAN,Huntington Bancshares,Financials,"Columbus, Ohio; Detroit, Michigan",0.66,6.73,42.331427,-83.0457538
130,IBM,IBM,Information Technology,"Armonk, New York",0.62,1.41,41.1264849,-73.71401949999999
131,IEX,IDEX Corporation,Industrials,"Lake Forest, Illinois",0.56,5.5,42.2586342,-87.840625
132,ITW,Illinois Tool Works,Industrials,"Glenview, Illinois",0.93,4.55,42.0778065,-87.8223368
133,INTC,Intel,Information Technology,"Santa Clara, California",0.08,0.73,37.3541079,-121.9552356
134,IP,International Paper,Materials,"Memphis, Tennessee",1.0,5.93,35.1495343,-90.0489801
135,IPG,Interpublic Group of Companies (The),Communication Services,"New York City, New York",0.1,0.95,40.7127753,-74.0059728
136,IVZ,Invesco,Financials,"Atlanta, Georgia",0.37,5.94,33.748752,-84.38768449999999
137,JKHY,Jack Henry & Associates,Financials,"Monett, Missouri",0.14,1.32,36.9197522,-93.92761030000001
138,JNJ,Johnson & Johnson,Health Care,"New Brunswick, New Jersey",0.89,2.85,40.4862157,-74.4518188
139,JCI,Johnson Controls,Industrials,"Cork, Ireland",0.05,2.49,51.8985143,-8.4756035
140,JPM,JPMorgan Chase,Financials,"New York City, New York",1.36,9.83,40.7127753,-74.0059728
141,K,Kellogg's,Consumer Staples,"Battle Creek, Michigan",1.01,5.68,42.3211522,-85.17971419999999
142,KEY,KeyCorp,Financials,"Cleveland, Ohio",1.21,9.01,41.49932,-81.6943605
143,KMB,Kimberly-Clark,Consumer Staples,"Irving, Texas",1.32,5.52,32.8140177,-96.9488945
144,KIM,Kimco Realty,Real Estate,"New Hyde Park, New York",2.14,33.35,40.7351018,-73.6879082
145,LHX,L3Harris,Industrials,"Melbourne, Florida",0.34,3.51,28.0836269,-80.60810889999999
146,LEN,Lennar,Consumer Discretionary,"Miami, Florida",5.3,24.25,25.7616798,-80.1917902
147,LNC,Lincoln Financial,Financials,"Radnor, Pennsylvania",1.32,6.85,40.0462208,-75.3599105
148,LMT,Lockheed Martin,Industrials,"Bethesda, Maryland",0.47,1.66,38.984652,-77.0947092
149,L,Loews Corporation,Financials,"New York City, New York",0.6,4.77,40.7127753,-74.0059728
150,LOW,Lowe's,Consumer Discretionary,"Mooresville, North Carolina",0.1,0.6,35.5820319,-80.8140473
151,MTB,M&T Bank,Financials,"Buffalo, New York",1.2,2.52,42.88644679999999,-78.8783689
152,MRO,Marathon Oil,Energy,"Houston, Texas",0.94,20.71,29.7604267,-95.3698028
153,MAR,Marriott International,Consumer Discretionary,"Bethesda, Maryland",0.29,2.08,38.984652,-77.0947092
154,MMC,Marsh McLennan,Financials,"New York City, New York",1.15,3.99,40.7127753,-74.0059728
155,MLM,Martin Marietta Materials,Materials,"Raleigh, North Carolina",0.66,2.62,35.7795897,-78.6381787
156,MAS,Masco,Industrials,"Livonia, Michigan",0.56,5.0,42.36837,-83.35270969999999
157,MKC,McCormick & Company,Consumer Staples,"Hunt Valley, Maryland",0.34,4.15,39.4900013,-76.65850739999999
158,MCD,McDonald's,Consumer Discretionary,"Chicago, Illinois",0.24,2.36,41.8781136,-87.6297982
159,MCK,McKesson,Health Care,"Irving, Texas",0.24,0.96,32.8140177,-96.9488945
160,MDT,Medtronic,Health Care,"Dublin, Ireland",0.26,0.83,53.3498053,-6.2603097
161,MRK,Merck & Co.,Health Care,"Kenilworth, New Jersey",4.33,18.07,40.6764911,-74.2907032
162,MET,MetLife,Financials,"New York City, New York",0.21,1.65,40.7127753,-74.0059728
163,MCHP,Microchip Technology,Information Technology,"Chandler, Arizona",0.09,1.25,33.3061605,-111.8412502
164,MSFT,Microsoft,Information Technology,"Redmond, Washington",0.08,0.52,47.6739881,-122.121512
165,MAA,Mid-America Apartment Communities,Real Estate,"Memphis, Tennessee",2.34,22.99,35.1495343,-90.0489801
166,TAP,Molson Coors Beverage Company,Consumer Staples,"Chicago, Illinois",0.82,4.6,41.8781136,-87.6297982
167,MDLZ,Mondelez International,Consumer Staples,"Chicago, Illinois",0.63,5.08,41.8781136,-87.6297982
168,MCO,Moody's Corporation,Financials,"New York City, New York",0.18,0.96,40.7127753,-74.0059728
169,MS,Morgan Stanley,Financials,"New York City, New York",0.92,4.06,40.7127753,-74.0059728
170,MOS,Mosaic Company (The),Materials,"Tampa, Florida",0.06,0.99,27.950575,-82.4571776
171,MSI,Motorola Solutions,Information Technology,"Chicago, Illinois",0.16,0.37,41.8781136,-87.6297982
172,NWL,Newell Brands,Consumer Discretionary,"Atlanta, Georgia",0.84,5.89,33.748752,-84.38768449999999
173,NEM,Newmont,Materials,"Denver, Colorado",0.15,0.72,39.7392358,-104.990251
174,NEE,NextEra Energy,Utilities,"Juno Beach, Florida",2.38,57.89,26.8797819,-80.0533743
175,NKE,"Nike, Inc.",Consumer Discretionary,"Washington County, Oregon",0.56,11.44,45.5469616,-123.1386021
176,NI,NiSource,Utilities,"Merrillville, Indiana",1.16,36.47,41.4828144,-87.33281389999999
177,NDSN,Nordson Corporation,Industrials,"Westlake, Ohio",0.6,6.52,41.4553232,-81.9179173
178,NSC,Norfolk Southern Railway,Industrials,"Atlanta, Georgia",0.29,2.24,33.748752,-84.38768449999999
179,NTRS,Northern Trust,Financials,"Chicago, Illinois",0.68,2.88,41.8781136,-87.6297982
180,NOC,Northrop Grumman,Industrials,"West Falls Church, Virginia",1.6,5.9,38.8645565,-77.1877587
181,NUE,Nucor,Materials,"Charlotte, North Carolina",0.79,13.2,35.2270869,-80.8431267
182,OXY,Occidental Petroleum,Energy,"Houston, Texas",1.03,12.03,29.7604267,-95.3698028
183,OMC,Omnicom Group,Communication Services,"New York City, New York",0.8,4.04,40.7127753,-74.0059728
184,OKE,ONEOK,Energy,"Tulsa, Oklahoma",0.65,21.1,36.1539816,-95.99277500000001
185,PCAR,Paccar,Industrials,"Bellevue, Washington",1.54,29.41,47.6101497,-122.2015159
186,PH,Parker Hannifin,Industrials,"Cleveland, Ohio",0.75,3.65,41.49932,-81.6943605
187,PAYX,Paychex,Industrials,"Penfield, New York",0.44,2.88,43.1303407,-77.475551
188,PNR,Pentair,Industrials,"Worsley, United Kingdom",0.4,4.79,53.50754,-2.391199
189,PEP,PepsiCo,Consumer Staples,"Purchase, New York",0.62,2.49,41.0400135,-73.7144477
190,PFE,Pfizer,Health Care,"New York City, New York",0.58,4.15,40.7127753,-74.0059728
191,PNW,Pinnacle West,Utilities,"Phoenix, Arizona",1.7,13.33,33.4483771,-112.0740373
192,PNC,PNC Financial Services,Financials,"Pittsburgh, Pennsylvania",1.92,8.12,40.44062479999999,-79.9958864
193,PPG,PPG Industries,Materials,"Pittsburgh, Pennsylvania",1.72,11.34,40.44062479999999,-79.9958864
194,PPL,PPL Corporation,Utilities,"Allentown, Pennsylvania",1.52,21.41,40.6022939,-75.4714098
195,PFG,Principal Financial Group,Financials,"Des Moines, Iowa",0.25,1.54,41.5868353,-93.6249593
196,PG,Procter & Gamble,Consumer Staples,"Cincinnati, Ohio",1.68,6.64,39.1031182,-84.5120196
197,PGR,Progressive Corporation,Financials,"Mayfield Village, Ohio",0.1,1.14,41.5519952,-81.4392828
198,PLD,Prologis,Real Estate,"San Francisco, California",3.08,25.16,37.7749295,-122.4194155
199,PRU,Prudential Financial,Financials,"Newark, New Jersey",0.4,2.45,40.735657,-74.1723667
200,PEG,Public Service Enterprise Group,Utilities,"Newark, New Jersey",2.16,26.19,40.735657,-74.1723667
201,PSA,Public Storage,Real Estate,"Glendale, California",1.8,10.74,34.1425078,-118.255075
202,PHM,PulteGroup,Consumer Discretionary,"Atlanta, Georgia",0.16,1.33,33.748752,-84.38768449999999
203,QCOM,Qualcomm,Information Technology,"San Diego, California",0.17,1.44,32.715738,-117.1610838
204,RL,Ralph Lauren Corporation,Consumer Discretionary,"New York City, New York",0.1,0.5,40.7127753,-74.0059728
205,RJF,Raymond James,Financials,"St. Petersburg, Florida",0.36,5.16,27.7676008,-82.64029149999999
206,RTX,RTX Corporation,Industrials,"Waltham, Massachusetts",1.03,9.73,42.3764852,-71.2356113
207,O,Realty Income,Real Estate,"San Diego, California",2.35,37.78,32.715738,-117.1610838
208,REG,Regency Centers,Real Estate,"Jacksonville, Florida",2.07,14.71,30.3321838,-81.65565099999999
209,RF,Regions Financial Corporation,Financials,"Birmingham, Alabama",1.21,8.27,33.5185892,-86.8103567
210,RSG,Republic Services,Industrials,"Phoenix, Arizona",0.06,0.63,33.4483771,-112.0740373
211,RVTY,Revvity,Health Care,"Waltham, Massachusetts",0.28,4.34,42.3764852,-71.2356113
212,ROK,Rockwell Automation,Industrials,"Milwaukee, Wisconsin",0.82,5.88,43.0389025,-87.9064736
213,ROL,"Rollins, Inc.",Industrials,"Atlanta, Georgia",0.22,17.58,33.748752,-84.38768449999999
214,ROP,Roper Technologies,Information Technology,"Sarasota, Florida",0.34,2.23,27.336465,-82.5310117
215,ROST,Ross Stores,Consumer Discretionary,"Dublin, California",0.22,5.36,37.7159396,-121.9101221
216,RCL,Royal Caribbean Group,Consumer Discretionary,"Miami, Florida",0.52,3.49,25.7616798,-80.1917902
217,SPGI,S&P Global,Financials,"New York City, New York",1.06,5.24,40.7127753,-74.0059728
218,SLB,Schlumberger,Energy,"Houston, Texas",0.75,4.97,29.7604267,-95.3698028
219,STX,Seagate Technology,Information Technology,"Dublin, Ireland",0.1,1.58,53.3498053,-6.2603097
220,SRE,Sempra Energy,Utilities,"San Diego, California",1.0,7.08,32.715738,-117.1610838
221,SHW,Sherwin-Williams,Materials,"Cleveland, Ohio",0.62,8.92,41.49932,-81.6943605
222,SPG,Simon Property Group,Real Estate,"Indianapolis, Indiana",2.35,16.54,39.768403,-86.158068
223,SJM,J.M. Smucker Company (The),Consumer Staples,"Orrville, Ohio",0.86,4.24,40.8436663,-81.7640212
224,SNA,Snap-on,Industrials,"Kenosha, Wisconsin",1.0,5.79,42.5847425,-87.82118539999999
225,SO,Southern Company,Utilities,"Atlanta, Georgia",1.38,12.08,33.748752,-84.38768449999999
226,LUV,Southwest Airlines,Industrials,"Dallas, Texas",0.02,0.13,32.7766642,-96.79698789999999
227,SWK,Stanley Black & Decker,Industrials,"New Britain, Connecticut",1.02,5.88,41.6612104,-72.7795419
228,STT,State Street Corporation,Financials,"Boston, Massachusetts",0.54,2.04,42.3600825,-71.0588801
229,SYK,Stryker Corporation,Health Care,"Kalamazoo, Michigan",0.12,0.45,42.2917069,-85.5872286
230,SYY,Sysco,Consumer Staples,"Houston, Texas",0.42,2.54,29.7604267,-95.3698028
231,TROW,T. Rowe Price,Financials,"Baltimore, Maryland",0.68,6.97,39.2903848,-76.6121893
232,TGT,Target Corporation,Consumer Staples,"Minneapolis, Minnesota",0.25,1.16,44.977753,-93.2650108
233,TFX,Teleflex,Health Care,"Wayne, Pennsylvania",0.76,2.43,40.0415996,-75.3698895
234,TXN,Texas Instruments,Information Technology,"Dallas, Texas",0.09,0.75,32.7766642,-96.79698789999999
235,TXT,Textron,Industrials,"Providence, Rhode Island",1.3,8.16,41.8239891,-71.4128343
236,TJX,TJX Companies,Consumer Discretionary,"Framingham, Massachusetts",0.13,3.48,42.279286,-71.4161565
237,TT,Trane Technologies,Industrials,"Dublin, Ireland",0.7,5.66,53.3498053,-6.2603097
238,TRV,Travelers Companies (The),Financials,"New York City, New York",1.16,5.49,40.7127753,-74.0059728
239,TFC,Truist,Financials,"Charlotte, North Carolina",1.19,7.46,35.2270869,-80.8431267
240,TSN,Tyson Foods,Consumer Staples,"Springdale, Arkansas",0.16,2.1,36.1745556,-94.1391271
241,USB,U.S. Bank,Financials,"Minneapolis, Minnesota",0.81,6.92,44.977753,-93.2650108
242,UDR,"UDR, Inc.",Real Estate,"Highlands Ranch, Colorado",1.12,18.02,39.5480789,-104.9739333
243,UNP,Union Pacific Corporation,Industrials,"Omaha, Nebraska",0.92,9.42,41.2565369,-95.9345034
244,UPS,United Parcel Service,Industrials,"Sandy Springs, Georgia",0.86,2.42,33.9304352,-84.3733147
245,UNH,UnitedHealth Group,Health Care,"Minnetonka, Minnesota",0.03,0.16,44.9211836,-93.4687489
246,VLO,Valero Energy,Energy,"San Antonio, Texas",0.4,7.92,29.4251905,-98.4945922
247,VTR,Ventas,Real Estate,"Chicago, Illinois",1.04,23.38,41.8781136,-87.6297982
248,VZ,Verizon,Communication Services,"New York City, New York",1.54,12.56,40.7127753,-74.0059728
249,VFC,VF Corporation,Consumer Discretionary,"Denver, Colorado",1.0,19.79,39.7392358,-104.990251
250,VMC,Vulcan Materials Company,Materials,"Birmingham, Alabama",0.97,3.56,33.5185892,-86.8103567
251,WAB,Wabtec,Industrials,"Pittsburgh, Pennsylvania",0.04,0.66,40.44062479999999,-79.9958864
252,WBA,Walgreens Boots Alliance,Consumer Staples,"Deerfield, Illinois",0.16,0.81,42.1711365,-87.8445119
253,WMT,Walmart,Consumer Staples,"Bentonville, Arkansas",0.26,0.72,36.3723561,-94.21021410000002
254,WM,Waste Management,Industrials,"Houston, Texas",1.28,12.06,29.7604267,-95.3698028
255,WEC,WEC Energy Group,Utilities,"Milwaukee, Wisconsin",0.8,12.08,43.0389025,-87.9064736
256,WFC,Wells Fargo,Financials,"San Francisco, California",1.33,9.84,37.7749295,-122.4194155
257,WELL,Welltower,Real Estate,"Toledo, Ohio",2.34,24.28,41.6528052,-83.5378674
258,WST,West Pharmaceutical Services,Health Care,"Exton, Pennsylvania",0.8,9.79,40.0325817,-75.6274583
259,WY,Weyerhaeuser,Real Estate,"Seattle, Washington",1.6,16.98,47.6062095,-122.3320708
260,WHR,Whirlpool Corporation,Consumer Discretionary,"Benton Harbor, Michigan",1.36,4.2,42.1167065,-86.45418939999999
261,WMB,Williams Companies,Energy,"Tulsa, Oklahoma",0.04,2.59,36.1539816,-95.99277500000001
262,GWW,W. W. Grainger,Industrials,"Lake Forest, Illinois",0.73,2.2,42.2586342,-87.840625
263,XEL,Xcel Energy,Utilities,"Minneapolis, Minnesota",0.75,13.62,44.977753,-93.2650108
264,ZION,Zions Bancorporation,Financials,"Salt Lake City, Utah",0.92,2.82,40.7607793,-111.8910474
