,ticker,company,industry,location,dividend,dividend_prc,latitude,longitude
27,AVB,AvalonBay Communities,Real Estate,"Arlington, Virginia",2.8,10.32,38.8816208,-77.09098089999999
28,AVY,Avery Dennison,Materials,"Glendale, California",1.48,4.03,34.1425078,-118.255075
29,BALL,Ball Corporation,Materials,"Broomfield, Colorado",0.55,8.21,39.9205411,-105.0866504
30,BAC,Bank of America,Financials,"Charlotte, North Carolina",2.85,11.36,35.2270869,-80.8431267
31,BBWI,"Bath & Body Works, Inc.",Consumer Discretionary,"Columbus, Ohio",0.46,7.77,39.9611755,-82.99879419999999
32,BAX,Baxter International,Health Care,"Deerfield, Illinois",0.58,5.07,42.1711365,-87.8445119
33,BDX,Becton Dickinson,Health Care,"Franklin Lakes, New Jersey",0.6,1.77,41.0167639,-74.2057011
34,WRB,Berkley,Financials,"Greenwich, Connecticut",0.21,3.66,41.0262417,-73.6281964
35,BBY,Best Buy,Consumer Discretionary,"Richfield, Minnesota",0.6,2.66,44.8832982,-93.28300209999999
36,BLK,BlackRock,Financials,"New York City, New York",0.95,2.4,40.7127753,-74.0059728
37,BK,BNY Mellon,Financials,"New York City, New York",0.78,3.98,40.7127753,-74.0059728
38,BA,Boeing,Industrials,"Chicago, Illinois",0.74,2.43,41.8781136,-87.6297982
39,BWA,BorgWarner,Consumer Discretionary,"Auburn Hills, Michigan",0.8,10.26,42.6875323,-83.2341028
40,BXP,Boston Properties,Real Estate,"Boston, Massachusetts",2.56,11.21,42.3600825,-71.0588801
41,BMY,Bristol Myers Squibb,Health Care,"New York City, New York",1.4,11.3,40.7127753,-74.0059728
42,BRO,Brown & Brown,Financials,"Daytona Beach, Florida",0.28,3.82,29.2108147,-81.0228331
43,BG,Bunge Limited,Consumer Staples,"Chesterfield, Missouri",0.46,1.97,38.6631083,-90.5770675
44,CHRW,C.H. Robinson,Industrials,"Eden Prairie, Minnesota",0.48,3.47,44.8546856,-93.47078599999999
45,CPT,Camden Property Trust,Real Estate,"Houston, Texas",2.54,13.05,29.7604267,-95.3698028
46,CPB,Campbell Soup Company,Consumer Staples,"Camden, New Jersey",0.63,4.12,39.9259463,-75.1196199
47,COF,Capital One,Financials,"Tysons Corner, Virginia",0.11,0.21,38.9187222,-77.2310925
48,CAH,Cardinal Health,Health Care,"Dublin, Ohio",0.12,0.43,40.0992294,-83.1140771
49,CCL,Carnival,Consumer Discretionary,"Miami, Florida",0.5,1.89,25.7616798,-80.1917902
50,CAT,Caterpillar Inc.,Industrials,"Irving, Texas",1.52,6.27,32.8140177,-96.9488945
51,CNP,CenterPoint Energy,Utilities,"Houston, Texas",0.4,8.41,29.7604267,-95.3698028
52,SCHW,Charles Schwab Corporation,Financials,"Westlake, Texas",0.07,0.85,32.991235,-97.19501380000001
53,CVX,Chevron Corporation,Energy,"San Ramon, California",2.99,14.17,37.7643595,-121.9539616
54,CB,Chubb Limited,Financials,"Zurich, Switzerland",2.33,12.79,47.3768866,8.541694
55,CHD,Church & Dwight,Consumer Staples,"Ewing, New Jersey",0.3,5.46,40.2599864,-74.79091249999999
56,CI,Cigna,Health Care,"Bloomfield, Connecticut",0.71,4.05,41.826488,-72.73009449999999
57,CINF,Cincinnati Financial,Financials,"Fairfield, Ohio",1.08,5.14,39.3454673,-84.5603187
58,CTAS,Cintas,Industrials,"Mason, Ohio",0.29,0.81,39.3600586,-84.309939
59,C,Citigroup,Financials,"New York City, New York",1.55,0.5,40.7127753,-74.0059728
60,CLX,Clorox,Consumer Staples,"Oakland, California",1.08,3.76,37.8043514,-122.2711639
61,CME,CME Group,Financials,"Chicago, Illinois",0.99,8.74,41.8781136,-87.6297982
62,KO,Coca-Cola Company (The),Consumer Staples,"Atlanta, Georgia",0.97,7.3,33.748752,-84.38768449999999
63,CL,Colgate-Palmolive,Consumer Staples,"New York City, New York",0.96,5.49,40.7127753,-74.0059728
64,CMA,Comerica,Financials,"Dallas, Texas",2.06,6.69,32.7766642,-96.79698789999999
65,CAG,Conagra Brands,Consumer Staples,"Chicago, Illinois",1.04,9.75,41.8781136,-87.6297982
66,COP,ConocoPhillips,Energy,"Houston, Texas",1.72,12.64,29.7604267,-95.3698028
67,ED,Consolidated Edison,Utilities,"New York City, New York",2.26,13.69,40.7127753,-74.0059728
68,COO,CooperCompanies,Health Care,"San Ramon, California",0.06,0.12,37.7643595,-121.9539616
69,COST,Costco,Consumer Staples,"Issaquah, Washington",0.2,0.74,47.5301011,-122.0326191
70,CTRA,Coterra,Energy,"Houston, Texas",0.16,7.64,29.7604267,-95.3698028
71,CSX,CSX,Industrials,"Jacksonville, Florida",0.4,31.61,30.3321838,-81.65565099999999
72,CMI,Cummins,Industrials,"Columbus, Indiana",1.2,13.4,39.2014404,-85.9213796
73,CVS,CVS Health,Health Care,"Woonsocket, Rhode Island",0.26,1.89,42.00287609999999,-71.51478390000001
74,DHI,D.R. Horton,Consumer Discretionary,"Arlington, Texas",0.31,1.95,32.735687,-97.10806559999999
75,DHR,Danaher Corporation,Health Care,"Washington, D.C.",0.08,0.47,38.9071923,-77.0368707
76,DRI,Darden Restaurants,Consumer Discretionary,"Orlando, Florida",0.08,0.71,28.5383832,-81.3789269
77,DE,John Deere,Industrials,"Moline, Illinois",1.06,4.67,41.5067003,-90.51513419999999
78,XRAY,Dentsply Sirona,Health Care,"Charlotte, North Carolina",0.26,1.28,35.2270869,-80.8431267
79,DVN,Devon Energy,Energy,"Oklahoma City, Oklahoma",0.35,1.75,35.4675602,-97.5164276
80,DIS,Disney,Communication Services,"Burbank, California",0.46,2.39,34.1808392,-118.3089661
81,D,Dominion Energy,Utilities,"Richmond, Virginia",2.58,17.76,37.5407246,-77.4360481
82,DOV,Dover Corporation,Industrials,"Downers Grove, Illinois",0.61,3.41,41.8089191,-88.01117459999999
83,DTE,DTE Energy,Utilities,"Detroit, Michigan",2.06,13.04,42.331427,-83.0457538
84,DUK,Duke Energy,Utilities,"Charlotte, North Carolina",1.1,7.6,35.2270869,-80.8431267
85,DD,DuPont,Materials,"Wilmington, Delaware",1.4,2.96,39.744655,-75.5483909
86,EMN,Eastman Chemical Company,Materials,"Kingsport, Tennessee",1.76,14.55,36.548434,-82.5618186
87,ETN,Eaton Corporation,Industrials,"Dublin, Ireland",1.29,7.84,53.3498053,-6.2603097
88,ECL,Ecolab,Materials,"Saint Paul, Minnesota",0.32,1.38,44.9537029,-93.0899578
89,EIX,Edison International,Utilities,"Rosemead, California",0.8,6.16,34.0805651,-118.072846
90,LLY,Eli Lilly and Company,Health Care,"Indianapolis, Indiana",1.4,3.72,39.768403,-86.158068
91,EMR,Emerson Electric,Industrials,"Ferguson, Missouri",1.6,9.06,38.7442175,-90.3053915
92,ETR,Entergy,Utilities,"New Orleans, Louisiana",1.8,6.94,29.95106579999999,-90.0715323
93,EOG,EOG Resources,Energy,"Houston, Texas",0.22,2.41,29.7604267,-95.3698028
94,EQT,EQT,Energy,"Pittsburgh, Pennsylvania",1.36,13.9,40.44062479999999,-79.9958864
95,EFX,Equifax,Industrials,"Atlanta, Georgia",0.1,0.49,33.748752,-84.38768449999999
96,EQR,Equity Residential,Real Estate,"Chicago, Illinois",1.73,13.81,41.8781136,-87.6297982
97,ESS,Essex Property Trust,Real Estate,"San Mateo, California",3.15,8.92,37.5629917,-122.3255254
98,EL,Estée Lauder Companies (The),Consumer Staples,"New York City, New York",0.3,2.07,40.7127753,-74.0059728
99,EG,Everest Re,Financials,"Hamilton, Bermuda",0.39,0.72,32.2950716,-64.7842417
100,ES,Eversource,Utilities,"Hartford, Connecticut",0.61,5.89,41.7658043,-72.6733723
101,EXC,Exelon,Utilities,"Chicago, Illinois",1.63,14.3,41.8781136,-87.6297982
102,EXPD,Expeditors International,Industrials,"Seattle, Washington",0.19,1.1,47.6062095,-122.3320708
103,EXR,Extra Space Storage,Real Estate,"Salt Lake City, Utah",0.11,1.77,40.7607793,-111.8910474
104,XOM,ExxonMobil,Energy,"Irving, Texas",1.04,4.82,32.8140177,-96.9488945
105,FDS,FactSet,Financials,"Norwalk, Connecticut",0.26,1.13,41.11774399999999,-73.4081575
106,FICO,Fair Isaac,Information Technology,"Bozeman, Montana",0.08,0.24,45.67931189999999,-111.037259
107,FAST,Fastenal,Industrials,"Winona, Minnesota",0.4,8.84,44.0553908,-91.6663523
108,FRT,Federal Realty,Real Estate,"Rockville, Maryland",1.98,9.08,39.0839973,-77.1527578
109,FDX,FedEx,Industrials,"Memphis, Tennessee",0.26,0.41,35.1495343,-90.0489801
110,FITB,Fifth Third Bank,Financials,"Cincinnati, Ohio",1.25,4.13,39.1031182,-84.5120196
111,FE,FirstEnergy,Utilities,"Akron, Ohio",1.5,9.46,41.0814447,-81.51900529999999
112,FIS,FIS,Financials,"Jacksonville, Florida",0.2,1.42,30.3321838,-81.65565099999999
113,F,Ford Motor Company,Consumer Discretionary,"Dearborn, Michigan",0.4,4.8,42.3222599,-83.17631449999999
114,BEN,Franklin Templeton,Financials,"San Mateo, California",0.42,4.2,37.5629917,-122.3255254
115,FCX,Freeport-McMoRan,Materials,"Phoenix, Arizona",0.69,6.17,33.4483771,-112.0740373
116,GRMN,Garmin,Consumer Discretionary,"Schaffhausen, Switzerland",0.5,3.48,47.6958897,8.6380488
117,GD,General Dynamics,Industrials,"Falls Church, Virginia",1.36,4.55,38.88233400000001,-77.1710914
118,GE,General Electric,Industrials,"Boston, Massachusetts",0.8,0.68,42.3600825,-71.0588801
119,GIS,General Mills,Consumer Staples,"Golden Valley, Minnesota",1.14,8.98,44.9917149,-93.3600034
120,GPC,Genuine Parts Company,Consumer Discretionary,"Atlanta, Georgia",1.2,6.05,33.748752,-84.38768449999999
121,GL,Globe Life,Financials,"McKinney, Texas",0.44,2.46,33.1983388,-96.6389342
122,GPN,Global Payments,Financials,"Atlanta, Georgia",0.16,1.51,33.748752,-84.38768449999999
123,GS,Goldman Sachs,Financials,"New York City, New York",1.0,1.41,40.7127753,-74.0059728
124,HAL,Halliburton,Energy,"Houston, Texas",0.5,4.69,29.7604267,-95.3698028
125,HIG,Hartford (The),Financials,"Hartford, Connecticut",1.12,2.75,41.7658043,-72.6733723
126,HAS,Hasbro,Consumer Discretionary,"Pawtucket, Rhode Island",0.18,1.58,41.878711,-71.38255579999999
127,PEAK,Healthpeak,Real Estate,"Long Beach, California",2.5,28.57,33.7700504,-118.1937395
128,HSY,Hershey's,Consumer Staples,"Hershey, Pennsylvania",1.4,5.18,40.2859239,-76.65024679999999
129,HES,Hess Corporation,Energy,"New York City, New York",1.2,7.08,40.7127753,-74.0059728
130,HD,Home Depot (The),Consumer Discretionary,"Atlanta, Georgia",0.31,1.34,33.748752,-84.38768449999999
131,HON,Honeywell,Industrials,"Charlotte, North Carolina",0.75,3.65,35.2270869,-80.8431267
132,HRL,Hormel Foods,Consumer Staples,"Austin, Minnesota",0.44,9.48,43.6666296,-92.97463669999999
133,HST,Host Hotels & Resorts,Real Estate,"Bethesda, Maryland",0.62,8.84,38.984652,-77.0947092
134,HWM,Howmet Aerospace,Industrials,"Pittsburgh, Pennsylvania",0.6,1.07,40.44062479999999,-79.9958864
135,HPQ,HP Inc.,Information Technology,"Palo Alto, California",0.24,3.63,37.4418834,-122.1430195
136,HBAN,Huntington Bancshares,Financials,"Columbus, Ohio; Detroit, Michigan",0.72,6.19,42.331427,-83.0457538
137,IBM,IBM,Information Technology,"Armonk, New York",0.68,1.39,41.1264849,-73.71401949999999
138,IEX,IDEX Corporation,Industrials,"Lake Forest, Illinois",0.54,3.83,42.2586342,-87.840625
139,ITW,Illinois Tool Works,Industrials,"Glenview, Illinois",1.0,3.59,42.0778065,-87.8223368
140,INTC,Intel,Information Technology,"Santa Clara, California",0.14,0.87,37.3541079,-121.9552356
141,IP,International Paper,Materials,"Memphis, Tennessee",1.0,5.29,35.1495343,-90.0489801
142,IVZ,Invesco,Financials,"Atlanta, Georgia",0.32,4.33,33.748752,-84.38768449999999
143,JBHT,J.B. Hunt,Industrials,"Lowell, Arkansas",0.06,0.43,36.2541286,-94.1368255
144,JKHY,Jack Henry & Associates,Financials,"Monett, Missouri",0.16,1.04,36.9197522,-93.92761030000001
145,JNJ,Johnson & Johnson,Health Care,"New Brunswick, New Jersey",1.05,3.3,40.4862157,-74.4518188
146,JCI,Johnson Controls,Industrials,"Cork, Ireland",0.05,1.39,51.8985143,-8.4756035
147,JPM,JPMorgan Chase,Financials,"New York City, New York",1.36,6.12,40.7127753,-74.0059728
148,K,Kellogg's,Consumer Staples,"Battle Creek, Michigan",1.01,4.54,42.3211522,-85.17971419999999
149,KEY,KeyCorp,Financials,"Cleveland, Ohio",1.24,7.38,41.49932,-81.6943605
150,KMB,Kimberly-Clark,Consumer Staples,"Irving, Texas",1.54,4.93,32.8140177,-96.9488945
151,KIM,Kimco Realty,Real Estate,"New Hyde Park, New York",2.25,24.43,40.7351018,-73.6879082
152,LHX,L3Harris,Industrials,"Melbourne, Florida",0.42,2.9,28.0836269,-80.60810889999999
153,LH,LabCorp,Health Care,"Burlington, North Carolina",0.08,0.24,36.0959604,-79.43725119999999
154,LEN,Lennar,Consumer Discretionary,"Miami, Florida",0.62,1.7,25.7616798,-80.1917902
155,LNC,Lincoln Financial,Financials,"Radnor, Pennsylvania",1.39,5.05,40.0462208,-75.3599105
156,LMT,Lockheed Martin,Industrials,"Bethesda, Maryland",0.88,3.08,38.984652,-77.0947092
157,L,Loews Corporation,Financials,"New York City, New York",0.6,3.87,40.7127753,-74.0059728
158,LOW,Lowe's,Consumer Discretionary,"Mooresville, North Carolina",0.13,0.66,35.5820319,-80.8140473
159,MTB,M&T Bank,Financials,"Buffalo, New York",1.5,2.75,42.88644679999999,-78.8783689
160,MRO,Marathon Oil,Energy,"Houston, Texas",1.0,14.7,29.7604267,-95.3698028
161,MAR,Marriott International,Consumer Discretionary,"Bethesda, Maryland",0.32,1.77,38.984652,-77.0947092
162,MMC,Marsh McLennan,Financials,"New York City, New York",1.27,4.29,40.7127753,-74.0059728
163,MLM,Martin Marietta Materials,Materials,"Raleigh, North Carolina",0.74,2.12,35.7795897,-78.6381787
164,MAS,Masco,Industrials,"Livonia, Michigan",0.64,4.01,42.36837,-83.35270969999999
165,MKC,McCormick & Company,Consumer Staples,"Hunt Valley, Maryland",0.54,5.13,39.4900013,-76.65850739999999
166,MCD,McDonald's,Consumer Discretionary,"Chicago, Illinois",0.4,2.59,41.8781136,-87.6297982
167,MCK,McKesson,Health Care,"Irving, Texas",0.24,0.92,32.8140177,-96.9488945
168,MDT,Medtronic,Health Care,"Dublin, Ireland",0.39,1.15,53.3498053,-6.2603097
169,MRK,Merck & Co.,Health Care,"Kenilworth, New Jersey",1.49,6.9,40.6764911,-74.2907032
170,MET,MetLife,Financials,"New York City, New York",0.23,1.53,40.7127753,-74.0059728
171,MGM,MGM Resorts,Consumer Discretionary,"Paradise, Nevada",8.0,39.07,36.0971945,-115.1466648
172,MCHP,Microchip Technology,Information Technology,"Chandler, Arizona",0.15,1.73,33.3061605,-111.8412502
173,MSFT,Microsoft,Information Technology,"Redmond, Washington",0.24,1.34,47.6739881,-122.121512
174,MAA,Mid-America Apartment Communities,Real Estate,"Memphis, Tennessee",2.34,15.8,35.1495343,-90.0489801
175,TAP,Molson Coors Beverage Company,Consumer Staples,"Chicago, Illinois",0.82,3.95,41.8781136,-87.6297982
176,MDLZ,Mondelez International,Consumer Staples,"Chicago, Illinois",0.74,5.88,41.8781136,-87.6297982
177,MCO,Moody's Corporation,Financials,"New York City, New York",0.27,1.04,40.7127753,-74.0059728
178,MS,Morgan Stanley,Financials,"New York City, New York",0.98,3.17,40.7127753,-74.0059728
179,MSI,Motorola Solutions,Information Technology,"Chicago, Illinois",0.16,0.21,41.8781136,-87.6297982
180,NWL,Newell Brands,Consumer Discretionary,"Atlanta, Georgia",0.84,6.77,33.748752,-84.38768449999999
181,NEM,Newmont,Materials,"Denver, Colorado",0.25,0.8,39.7392358,-104.990251
182,NEE,NextEra Energy,Utilities,"Juno Beach, Florida",2.52,54.96,26.8797819,-80.0533743
183,NKE,"Nike, Inc.",Consumer Discretionary,"Washington County, Oregon",0.8,11.46,45.5469616,-123.1386021
184,NI,NiSource,Utilities,"Merrillville, Indiana",0.92,24.58,41.4828144,-87.33281389999999
185,NDSN,Nordson Corporation,Industrials,"Westlake, Ohio",0.62,4.43,41.4553232,-81.9179173
186,NSC,Norfolk Southern Railway,Industrials,"Atlanta, Georgia",0.34,2.22,33.748752,-84.38768449999999
187,NTRS,Northern Trust,Financials,"Chicago, Illinois",0.76,2.58,41.8781136,-87.6297982
188,NOC,Northrop Grumman,Industrials,"West Falls Church, Virginia",1.49,5.03,38.8645565,-77.1877587
189,NUE,Nucor,Materials,"Charlotte, North Carolina",0.88,8.92,35.2270869,-80.8431267
190,OXY,Occidental Petroleum,Energy,"Houston, Texas",1.08,8.59,29.7604267,-95.3698028
191,OMC,Omnicom Group,Communication Services,"New York City, New York",0.88,3.57,40.7127753,-74.0059728
192,OKE,ONEOK,Energy,"Tulsa, Oklahoma",0.81,22.66,36.1539816,-95.99277500000001
193,PCAR,Paccar,Industrials,"Bellevue, Washington",1.97,23.21,47.6101497,-122.2015159
194,PKG,Packaging Corporation of America,Materials,"Lake Forest, Illinois",0.6,5.12,42.2586342,-87.840625
195,PH,Parker Hannifin,Industrials,"Cleveland, Ohio",0.76,2.89,41.49932,-81.6943605
196,PAYX,Paychex,Industrials,"Penfield, New York",0.48,2.52,43.1303407,-77.475551
197,PNR,Pentair,Industrials,"Worsley, United Kingdom",0.42,3.68,53.50754,-2.391199
198,PEP,PepsiCo,Consumer Staples,"Purchase, New York",0.78,2.57,41.0400135,-73.7144477
199,PFE,Pfizer,Health Care,"New York City, New York",0.66,4.3,40.7127753,-74.0059728
200,PNW,Pinnacle West,Utilities,"Phoenix, Arizona",1.8,10.96,33.4483771,-112.0740373
201,PXD,Pioneer Natural Resources,Energy,"Irving, Texas",0.2,0.79,32.8140177,-96.9488945
202,PNC,PNC Financial Services,Financials,"Pittsburgh, Pennsylvania",2.0,6.6,40.44062479999999,-79.9958864
203,POOL,Pool Corporation,Consumer Discretionary,"Covington, Louisiana",0.2,0.99,30.4754702,-90.1009108
204,PPG,PPG Industries,Materials,"Pittsburgh, Pennsylvania",1.78,9.46,40.44062479999999,-79.9958864
205,PPL,PPL Corporation,Utilities,"Allentown, Pennsylvania",1.61,18.45,40.6022939,-75.4714098
206,PFG,Principal Financial Group,Financials,"Des Moines, Iowa",0.45,2.48,41.5868353,-93.6249593
207,PG,Procter & Gamble,Consumer Staples,"Cincinnati, Ohio",1.66,5.66,39.1031182,-84.5120196
208,PGR,Progressive Corporation,Financials,"Mayfield Village, Ohio",0.11,0.88,41.5519952,-81.4392828
209,PLD,Prologis,Real Estate,"San Francisco, California",3.14,19.37,37.7749295,-122.4194155
210,PRU,Prudential Financial,Financials,"Newark, New Jersey",0.5,2.43,40.735657,-74.1723667
211,PEG,Public Service Enterprise Group,Utilities,"Newark, New Jersey",2.19,21.36,40.735657,-74.1723667
212,PSA,Public Storage,Real Estate,"Glendale, California",1.8,7.36,34.1425078,-118.255075
213,PHM,PulteGroup,Consumer Discretionary,"Atlanta, Georgia",0.2,0.9,33.748752,-84.38768449999999
214,QCOM,Qualcomm,Information Technology,"San Diego, California",0.31,1.54,32.715738,-117.1610838
215,DGX,Quest Diagnostics,Health Care,"Secaucus, New Jersey",0.45,1.5,40.7895453,-74.05652979999999
216,RL,Ralph Lauren Corporation,Consumer Discretionary,"New York City, New York",0.2,0.77,40.7127753,-74.0059728
217,RJF,Raymond James,Financials,"St. Petersburg, Florida",0.3,3.57,27.7676008,-82.64029149999999
218,RTX,RTX Corporation,Industrials,"Waltham, Massachusetts",1.4,9.71,42.3764852,-71.2356113
219,O,Realty Income,Real Estate,"San Diego, California",2.44,32.7,32.715738,-117.1610838
220,REG,Regency Centers,Real Estate,"Jacksonville, Florida",2.11,11.76,30.3321838,-81.65565099999999
221,RF,Regions Financial Corporation,Financials,"Birmingham, Alabama",1.48,8.88,33.5185892,-86.8103567
222,RSG,Republic Services,Industrials,"Phoenix, Arizona",0.3,2.52,33.4483771,-112.0740373
223,RVTY,Revvity,Health Care,"Waltham, Massachusetts",0.28,1.82,42.3764852,-71.2356113
224,RHI,Robert Half,Industrials,"Menlo Park, California",0.12,0.64,37.4529598,-122.1817252
225,ROK,Rockwell Automation,Industrials,"Milwaukee, Wisconsin",0.66,2.98,43.0389025,-87.9064736
226,ROL,"Rollins, Inc.",Industrials,"Atlanta, Georgia",0.23,14.92,33.748752,-84.38768449999999
227,ROP,Roper Technologies,Information Technology,"Sarasota, Florida",0.38,1.67,27.336465,-82.5310117
228,ROST,Ross Stores,Consumer Discretionary,"Dublin, California",0.19,3.56,37.7159396,-121.9101221
229,RCL,Royal Caribbean Group,Consumer Discretionary,"Miami, Florida",0.52,1.67,25.7616798,-80.1917902
230,SPGI,S&P Global,Financials,"New York City, New York",1.17,4.54,40.7127753,-74.0059728
231,SLB,Schlumberger,Energy,"Houston, Texas",0.75,3.84,29.7604267,-95.3698028
232,STX,Seagate Technology,Information Technology,"Dublin, Ireland",0.22,3.13,53.3498053,-6.2603097
233,SRE,Sempra Energy,Utilities,"San Diego, California",1.0,5.47,32.715738,-117.1610838
234,SHW,Sherwin-Williams,Materials,"Cleveland, Ohio",0.66,7.15,41.49932,-81.6943605
235,SPG,Simon Property Group,Real Estate,"Indianapolis, Indiana",2.55,12.48,39.768403,-86.158068
236,SJM,J.M. Smucker Company (The),Consumer Staples,"Orrville, Ohio",0.96,3.71,40.8436663,-81.7640212
237,SNA,Snap-on,Industrials,"Kenosha, Wisconsin",1.0,5.02,42.5847425,-87.82118539999999
238,SO,Southern Company,Utilities,"Atlanta, Georgia",1.41,11.44,33.748752,-84.38768449999999
239,LUV,Southwest Airlines,Industrials,"Dallas, Texas",0.02,0.13,32.7766642,-96.79698789999999
240,SWK,Stanley Black & Decker,Industrials,"New Britain, Connecticut",1.06,4.31,41.6612104,-72.7795419
241,STT,State Street Corporation,Financials,"Boston, Massachusetts",0.62,1.84,42.3600825,-71.0588801
242,STLD,Steel Dynamics,Materials,"Fort Wayne, Indiana",0.15,2.65,41.079273,-85.1393513
243,SYK,Stryker Corporation,Health Care,"Kalamazoo, Michigan",0.14,0.41,42.2917069,-85.5872286
244,SYY,Sysco,Consumer Staples,"Houston, Texas",0.63,3.1,29.7604267,-95.3698028
245,TROW,T. Rowe Price,Financials,"Baltimore, Maryland",0.76,5.12,39.2903848,-76.6121893
246,TGT,Target Corporation,Consumer Staples,"Minneapolis, Minnesota",0.29,1.05,44.977753,-93.2650108
247,TFX,Teleflex,Health Care,"Wayne, Pennsylvania",0.84,2.39,40.0415996,-75.3698895
248,TXN,Texas Instruments,Information Technology,"Dallas, Texas",0.09,0.48,32.7766642,-96.79698789999999
249,TXT,Textron,Industrials,"Providence, Rhode Island",1.3,5.29,41.8239891,-71.4128343
250,TJX,TJX Companies,Consumer Discretionary,"Framingham, Massachusetts",0.16,3.68,42.279286,-71.4161565
251,TT,Trane Technologies,Industrials,"Dublin, Ireland",0.82,4.55,53.3498053,-6.2603097
252,TRV,Travelers Companies (The),Financials,"New York City, New York",1.44,5.89,40.7127753,-74.0059728
253,TFC,Truist,Financials,"Charlotte, North Carolina",1.31,7.41,35.2270869,-80.8431267
254,TSN,Tyson Foods,Consumer Staples,"Springdale, Arkansas",0.16,1.3,36.1745556,-94.1391271
255,USB,U.S. Bank,Financials,"Minneapolis, Minnesota",1.38,8.74,44.977753,-93.2650108
256,UDR,"UDR, Inc.",Real Estate,"Highlands Ranch, Colorado",1.15,14.98,39.5480789,-104.9739333
257,UNP,Union Pacific Corporation,Industrials,"Omaha, Nebraska",1.2,11.49,41.2565369,-95.9345034
258,UPS,United Parcel Service,Industrials,"Sandy Springs, Georgia",1.09,2.67,33.9304352,-84.3733147
259,UNH,UnitedHealth Group,Health Care,"Minnetonka, Minnesota",0.03,0.12,44.9211836,-93.4687489
260,UHS,Universal Health Services,Health Care,"King of Prussia, Pennsylvania",0.32,1.46,40.1012856,-75.3835525
261,VLO,Valero Energy,Energy,"San Antonio, Texas",0.54,6.86,29.4251905,-98.4945922
262,VTR,Ventas,Real Estate,"Chicago, Illinois",1.24,14.25,41.8781136,-87.6297982
263,VZ,Verizon,Communication Services,"New York City, New York",1.54,12.33,40.7127753,-74.0059728
264,VFC,VF Corporation,Consumer Discretionary,"Denver, Colorado",1.04,16.33,39.7392358,-104.990251
265,VMC,Vulcan Materials Company,Materials,"Birmingham, Alabama",1.02,2.9,33.5185892,-86.8103567
266,WAB,Wabtec,Industrials,"Pittsburgh, Pennsylvania",0.04,0.54,40.44062479999999,-79.9958864
267,WBA,Walgreens Boots Alliance,Consumer Staples,"Deerfield, Illinois",0.18,0.79,42.1711365,-87.8445119
268,WMT,Walmart,Consumer Staples,"Bentonville, Arkansas",0.57,1.53,36.3723561,-94.21021410000002
